ENM_NFT_ADDRESS,DC_CREATOR_ADDRESS,DC_CREATOR_IS_CONTRACT_ADDRESS,TX_CREATOR_ADDRESS
0x20bdae1413659f47416f769a4b27044946bc9923,0xa1c72de18ee8321ca96be48100b70d74101a0c36,1,0xe48a5173ade669651120cb5e99e6fe140d4d73da
0xded07e2da859714f69d93f9794344606ed67907e,0x551b33b3e07ea3092f2865f01806c8207b38a8ab,0,0x551b33b3e07ea3092f2865f01806c8207b38a8ab
0x661da2efda613195d9803863ff1a4b2425d72c81,0xbc83a12396746b83f7d3931dbb2a232998743aca,0,0xbc83a12396746b83f7d3931dbb2a232998743aca
0xea0552738ed2528a00a9b5fb515dcb76f5670b1d,0x7ff9a10ee542689f17da368a67f9092f5a7263b0,0,0x7ff9a10ee542689f17da368a67f9092f5a7263b0
0x363459e00282d550527e67f0d3e685d4cda1caae,0x795e430765a79cfa80b11c61af2d30597d29361f,0,0x795e430765a79cfa80b11c61af2d30597d29361f
0x3bd7c671fa216406e8fed77ff2719fd3b6cd3432,0xf1078c100899326f7b4bd979022f8d8ef0ee3ad1,0,0xf1078c100899326f7b4bd979022f8d8ef0ee3ad1
0x829db27be06d856e1b202ec30dfb14d385f411b6,0x612e2daddc89d91409e40f946f9f7cfe422e777e,1,0x8e47f230c4240138ea7e7d71b0cc18224b40cd43
0x5c7a86ba0a25bf973c03135978e7c4d282588b27,0x9a81a77e0dce160c0c104a986106b2d846053a5d,0,0x9a81a77e0dce160c0c104a986106b2d846053a5d
0x7c3ea2b7b3befa1115ab51c09f0c9f245c500b18,0xb8559af91377e5bab052a4e9a5088cb65a9a4d63,0,0xb8559af91377e5bab052a4e9a5088cb65a9a4d63
0x9692c69f318204585e8846b53b322da784609f5d,0x888886d7b6da5ad0ce1199455acbec1a94814749,0,0x888886d7b6da5ad0ce1199455acbec1a94814749
0x2793534c6be1ead360a32764eb105d749f41ee2c,0x80d530bcd8170e67e6d252dbe65b07f992dcdfdd,0,0x80d530bcd8170e67e6d252dbe65b07f992dcdfdd
0xe504ca8814a32f7605d6477f61718bbc62aed7f3,0x01ad75dc5a57680bd83bef6b9ba91dd21520543f,0,0x01ad75dc5a57680bd83bef6b9ba91dd21520543f
0x1f0717ddc9a530d1a2b0a85a594cbdd7288868da,0x41e12756498322b479f889af2b2f4b29a85d5605,0,0x41e12756498322b479f889af2b2f4b29a85d5605
0xc880509fb14f6e024123a50747dfb17f0841c66e,0x612e2daddc89d91409e40f946f9f7cfe422e777e,1,0xbd49aace68dcb105c59c669c9676f5cf643a1180
0x52a3fc442b15e797ce49da264429fe1c20ad7c66,0x230bff75310590b1ac4b5fd4fb34a7cee8282ea9,0,0x230bff75310590b1ac4b5fd4fb34a7cee8282ea9
0xce0c2305da6a1c56a39c61bc061b3efc7220160e,0xa6ca2889af32fb8e9a96ee5a3fd0f9fb892b585b,0,0xa6ca2889af32fb8e9a96ee5a3fd0f9fb892b585b
0x127fd8cba0ad9d10d5a4232b0162dea342b4ffcd,0x328ee34a001197e16aa0e3454530c23dcf7a041e,0,0x328ee34a001197e16aa0e3454530c23dcf7a041e
0xcb9302da98405ecc50b1d6d4f9671f05e143b5f7,0xf446563d6737df28d0fde28c82ce4f34e98540f3,0,0xf446563d6737df28d0fde28c82ce4f34e98540f3
0xfe1930dfc30673bc1f5c385363b7803911f2bb05,0x72d052802a54a885d77324eb71520ac60b5446c1,0,0x72d052802a54a885d77324eb71520ac60b5446c1
0x1b2f49687554b9fa798fa0ca069beadc02c83d59,0x142381d32451f24b02809503e7b39be1769d17da,0,0x142381d32451f24b02809503e7b39be1769d17da
0x8737739a88db011ed007c6cb1d93e66ac116f40e,0x9c6a5cb373b26774a3f91d13a8652db7618a5200,0,0x9c6a5cb373b26774a3f91d13a8652db7618a5200
0x5b8707c4543ef36224126a20ec19c8e500de571d,0x612e2daddc89d91409e40f946f9f7cfe422e777e,1,0x25ddfe262ccf61250e90b5a0a8df1c15eed4511a
0x58c66ecf51bf224d01ad9baa71558587131d4cb9,0x612e2daddc89d91409e40f946f9f7cfe422e777e,1,0x8899730d39fdf2a7721c777e595d3b31d5d896b3
0x685759b6b8204b7efc289cc832f9baf3810838d9,0x3f35a01f3cbc4d62a49085497afda768c73a91cf,0,0x3f35a01f3cbc4d62a49085497afda768c73a91cf
0x7a55fd08f6e2835ec917063902e2334e8f1d212e,0xb21908ab58f43b3a0a5ce6b22331d15d127baa05,0,0xb21908ab58f43b3a0a5ce6b22331d15d127baa05
0x7bf202b8f27e5266a27b3ff35f146beb4121a9dc,0xe6e1af752e9aa417db5bd027d11b5ccc97bad9b9,0,0xe6e1af752e9aa417db5bd027d11b5ccc97bad9b9
0xafde9b5298daa92627b8bda937ac87b5aaf8fe33,0xaef3e8c8723d9c31863be8de54df2668ef7c4b89,1,0x1a4b0923b0f150b5fa8cdfb2138d0d78b1ec85fc
0xc40542b7e02a6133f4e9ff0780d6f93c49ede1f7,0x48993460e3b2dbc7fc5289a608208f2c0c0e8dd4,0,0x48993460e3b2dbc7fc5289a608208f2c0c0e8dd4
0xa40653d3970718f63e51aa15a82af69ef615b714,0x289314cd8d5147e32ce3f32fd030467df92d57a7,0,0x289314cd8d5147e32ce3f32fd030467df92d57a7
0xeddb11ab7ff8ff8336cca77adf5710a42d60ebc1,0x5dbc7b840baa9dabcbe9d2492e45d7244b54a2a0,1,0x9af70d31e162ec12381a6480da19e570909b037a
0xf0a4e740122d12ea45ae5f25a40cf57a794da167,0x595969b1ea6e31f23c0e34bf43142219df607d97,0,0x595969b1ea6e31f23c0e34bf43142219df607d97
0x7e7d01e39ae07ba3653ae967ca35abbe73fd5b44,0xf86a918e487e0e942db3e48a9f3b86c5bddf8446,0,0xf86a918e487e0e942db3e48a9f3b86c5bddf8446
0xb6a37b5d14d502c3ab0ae6f3a0e058bc9517786e,0x48dcfd6fe331348600a377dfeb0ab3db0a415f88,0,0x48dcfd6fe331348600a377dfeb0ab3db0a415f88
0x3999877754904d8542ad1845d368fa01a5e6e9a5,0xded150f6c599b08950919cfb0b97516b6235a36b,0,0xded150f6c599b08950919cfb0b97516b6235a36b
0x52f1c81411cdce3eb533b5985f654c3016a15eda,0x58a41207a3bf0e4b611ebca9dafd179e1904d271,0,0x58a41207a3bf0e4b611ebca9dafd179e1904d271
0x25a573f2942b0e15da8161a61880444a7945460a,0x646ae8d95575561fbd03f2490122d8fb2f4f41e2,0,0x646ae8d95575561fbd03f2490122d8fb2f4f41e2
0xe128ca01cceb08f1b0a58c628d841bc0ef0a4b80,0x82c5960400ad09778f4529e897f119bdaecd23e6,0,0x82c5960400ad09778f4529e897f119bdaecd23e6
0x7a5379412af78e7e448f712692f677a9c420e51a,0xe1ed598ddfa43672671b3ce4226e32002091bd33,0,0xe1ed598ddfa43672671b3ce4226e32002091bd33
0x94e93c4bf6f051768fb579acc7d0de361d0b9c60,0xaef3e8c8723d9c31863be8de54df2668ef7c4b89,1,0x956ac7e4af74e2ada49ac0d2964014bc1bc6d9fa
0xd7ae29faef458ff3d219342fe8926d4ac11eecaf,0xf2962cf9e540382230ef09c5dd3c803eeec7dcea,0,0xf2962cf9e540382230ef09c5dd3c803eeec7dcea
0x00875a0d9f698c514cded8af79df2207ccbe9b92,0x8049fc710d4a1deea6a6bcef772c166ced7a82f5,1,0xf2ce910fb11ea4abbf7ff0ecdb80527f12f63165
0xa06f09ff44f3697c2085be00307e56be7c15495b,0x612e2daddc89d91409e40f946f9f7cfe422e777e,1,0xf4ba6a0cebd72cef4c8d7c6b621abee25d263353
0xba32beeecfce75adadf293c64b15edf8c2d27d04,0x0427d41e1394e115a6715a9df9f374f9cbb270f5,0,0x0427d41e1394e115a6715a9df9f374f9cbb270f5
0x87532af53fe70aca749733196774619ad86a81e0,0x6e42262978de5233c8d5b05b128c121fba110da4,1,0xcd6232c5de1d74fce905a2c8df8a941f480732fc
0x1f3fd489a4a183e823bd502afa699a3cb45eef55,0x3543538abe754a5edbb3c97736cae4b30a77e0ba,0,0x3543538abe754a5edbb3c97736cae4b30a77e0ba
0x1c218412046fdfcd561806be1dcb2c94307be625,0x7b2a1f2a0f961fa57b33383879171adf910ccebe,1,0x47144372eb383466d18fc91db9cd0396aa6c87a4
0xcf9cedff1079f40e8be5f88cf721aba57648700a,0x000000f20032b9e171844b00ea507e11960bd94a,1,0xaf9be845fe48af334dc7afcbe2ac301b7b390d37
0x20895578f8ecff6ab34c9928544077ff595f177c,0x169ee6762811ab9bc59a609331bc721d9f0cd56c,0,0x169ee6762811ab9bc59a609331bc721d9f0cd56c
0x74c093fd987fff140677aa83b6cc4680b8ef2956,0xa6a4fe416f8bf46bc3bca068ac8b1fc4df760653,0,0xa6a4fe416f8bf46bc3bca068ac8b1fc4df760653
0xeb5d3d7d2555f511a079350694d6827469d129a2,0xceb4d728b534281aa903d49edc7dc8fe90526fb9,1,0x47c7c921adf8b09e24efac584e2064e34cbb1b6f
0xd37438d9bf55216e3a087dd35fb7b5c1ea59b1f0,0x2151bd9a996d032a8157ba8407200cfc6b13a85a,1,0x47c7c921adf8b09e24efac584e2064e34cbb1b6f
0x0aa506c7beae72b0627e0b5d5de4a91910b785c9,0x612e2daddc89d91409e40f946f9f7cfe422e777e,1,0x07282055d71f53ce10543749f0030a65a679a429
0x71d1e9741da1e25ffd377be56d133359492b9c3b,0xa84dd31bb6f47fdd9e75c5d659b0db6d62a64a3a,0,0xa84dd31bb6f47fdd9e75c5d659b0db6d62a64a3a
0x46dcc920c112f74162d7b16e55e8dfe38ad730ed,0x612e2daddc89d91409e40f946f9f7cfe422e777e,1,0x22c6997da3386eb12eaf99f43923f4a98b052b96
0x5e287ec44eef8a1ea65ccf6979dfe0a90d9ca69c,0x236fe5aa9b95a11ae668f4b8a31ffe018082bc56,0,0x236fe5aa9b95a11ae668f4b8a31ffe018082bc56
0x1a58ebd78f2a5a3bb34c7bf39dc7d4b9de43dff0,0x612e2daddc89d91409e40f946f9f7cfe422e777e,1,0x079073fb29f456d74ab5f49d7106e378205a346b
0x605c314a03c5ac2c704ef96b7d533994d19cc84e,0x612e2daddc89d91409e40f946f9f7cfe422e777e,1,0x321191d4c161a0eca8e4d9de044452b7c38376e1
0x0b225141c94ff6bafe2ee21d564cb10de76263da,0xd33c68d15b592f210fce56f07cb75204aa3915a7,0,0xd33c68d15b592f210fce56f07cb75204aa3915a7
0x71d427598cb111217ba2ea1982222c4a25beddfb,0x9a96a172d133552c9112a880e468423b0e2104ff,0,0x9a96a172d133552c9112a880e468423b0e2104ff
0x171d93b5fedb8049137cc5ec57bfedf2613fceb1,0x612e2daddc89d91409e40f946f9f7cfe422e777e,1,0x63dbf9c08484ee754f323c9bf56e06c52e126aa7
0xaedc3a0704422beac1c738bd4a44cc26f760f9ba,0x000000f20032b9e171844b00ea507e11960bd94a,1,0x8858fb02a235465d5ddacdf3250d62e7c8632df4
0xa2962687e7b4a7610e84e857959fe559239fdfcf,0x4f92ae4960a6ac49fa88bcf9d6d4b8c53f626a55,1,0xac23424286868c71cfd7d46f8d5ff6ec12937b62
0xe5c0b0efafee2016bf179048c6b34fc27537a56f,0xb5102d8abe09650e5f18248b18c09c27df1765b6,0,0xb5102d8abe09650e5f18248b18c09c27df1765b6
0xaa18d5a6761ad36ad4d529285e6b3386f5150acc,0x000000f20032b9e171844b00ea507e11960bd94a,1,0x1dfe1271d3d11f0243bc39b12640debbcd0faede
0x133eba1e8a2aae32375a00fc1246140e3594531b,0x000000008924d42d98026c656545c3c1fb3ad31c,1,0xf371ff594f17d7a8cde2045d54598e18741c22e8
0xbe1e9fe07fd44d73aceb2026ce83e7a74da010ce,0x612e2daddc89d91409e40f946f9f7cfe422e777e,1,0x52996406a77bce1a45290061bebe31a842ca5618
0xd2b5d5e9f60766e7821060176b14b611023de8e9,0x612e2daddc89d91409e40f946f9f7cfe422e777e,1,0x58fee6f28d7fd70f8f66b584f411dd66a6102e12
0xb6754d31f8cb75a8874d79fe58034b174bbaf90b,0x6faea455ea5309259cdfb076caaf779488ddf8de,0,0x6faea455ea5309259cdfb076caaf779488ddf8de
0x5cfde829dc7b7ec2ac0e91256b515e7b71a61ed3,0x000000f20032b9e171844b00ea507e11960bd94a,1,0xae9b73ee888ffb7cf452f6a7b900cca087454bbe
0x47e4a176dc66318215b0aed70c90451952b47f9c,0x612e2daddc89d91409e40f946f9f7cfe422e777e,1,0xce1966d5329bc0f3043dc09c6502c237d866ab05
0x93917c52925a93508d60c0de7a3d29d48725849f,0x000000f20032b9e171844b00ea507e11960bd94a,1,0xcd72c4a42f3b18897c91b4c88912beb58e42a8c4
0xe876aa5e50aba1b56fa823a5b78a881605fb1220,0x612e2daddc89d91409e40f946f9f7cfe422e777e,1,0xd7ff1827e04ad06f2c6ef991550d87ce08f2f043
0x0a16e299bd4c09c7c552ccb800ff6960a5909cfa,0x612e2daddc89d91409e40f946f9f7cfe422e777e,1,0x91cc7e95ce55a28cfc6d5c0bf93e637ea714f85a
0xc1dd2b220559d44dab31f753becd4b030faa5ef8,0xe981e1060d44debbdb851efc63ee79db24c2b6a4,0,0xe981e1060d44debbdb851efc63ee79db24c2b6a4
0x23b5f4672071c00d081bd9bbf3b4936a0eeb8e29,0xc1fee758e6335c30ba68975225184cf4427fbf0f,0,0xc1fee758e6335c30ba68975225184cf4427fbf0f
0x85fd7055180fd5542deb2fab3cae5e1f12198540,0x612e2daddc89d91409e40f946f9f7cfe422e777e,1,0x63cd90daaadea4c48e7ab845158d411b40b55827
0x64c27b990b1994923b735022f0785cef20ef3e39,0x000000f20032b9e171844b00ea507e11960bd94a,1,0x436243bbec4e85ad349f397a854c5807028c2472
0x790b2cf29ed4f310bf7641f013c65d4560d28371,0xcac7c29bac18f080b98a3076b4e165886f509251,0,0xcac7c29bac18f080b98a3076b4e165886f509251
0xce00345415beaed07a859073341949538c7d8754,0xe3feb50cfefd2f2901987fbe1d5a000654cab62b,0,0xe3feb50cfefd2f2901987fbe1d5a000654cab62b
0x1b273bb0fdc2bc478ebf448b73695478ecfeedf0,0xb7d3a787a39f25457ca511dc3f0591b546f5e02f,0,0xb7d3a787a39f25457ca511dc3f0591b546f5e02f
0x2e006cc67e282e1c92692e796287e269665c1741,0xeac5c91a8d0b51793fc2df88f2f974ee28ea5437,0,0xeac5c91a8d0b51793fc2df88f2f974ee28ea5437
0x3b8420eb6ef77bc25025b32d8205cde2683f979e,0x53aa300ce82ca55217c28c1db8b60a2a45f96967,0,0x53aa300ce82ca55217c28c1db8b60a2a45f96967
0xf53b18570db14c1e7dbc7dc74538c48d042f1332,0x7789818791c12a2633e88d46457230bc1d9cd110,0,0x7789818791c12a2633e88d46457230bc1d9cd110
0xcf96a0c4281f0b7e617442d805714b78b7e4874c,0x6a89560c4acd7100a8bf099819d213261865a346,0,0x6a89560c4acd7100a8bf099819d213261865a346
0xd530ff7916b381d10fb048e6d38c0de882a20f15,0x3f6c277c6b50d30b8464253f78873d7f2329e431,0,0x3f6c277c6b50d30b8464253f78873d7f2329e431
0x5e44d0ff8e1f32e0ad61da2e237c8333adc21617,0x612e2daddc89d91409e40f946f9f7cfe422e777e,1,0xf8a549f119481d98b54ae374f956b0bf64f27ebc
0x0d5b7ee9d6ca783eb9446a22991ced70c8f13720,0x3b612a5b49e025a6e4ba4ee4fb1ef46d13588059,1,0x16f192316bf15979c0fbbc3b37989ea2f3445180
0xa50aae03b4ed2bd5554dcd34b98b3b9620370b28,0x3b612a5b49e025a6e4ba4ee4fb1ef46d13588059,1,0x816adf30d4abc79f6b3a566ed29897c6d7bb919d
0x118aed2606d02c2545c6d7d2d1021e567cc08922,0xdecaf9eb81d2e2289aad58f4df641a5a44bd84ff,0,0xdecaf9eb81d2e2289aad58f4df641a5a44bd84ff
0x8df9b28b2499c782d0d3135753fd58e3591fb54c,0x3a5e247429201d70fae0ff28e41fd8a1ca50af5a,0,0x3a5e247429201d70fae0ff28e41fd8a1ca50af5a
0x9ac3a39dd4d32a98a6839ae3d2fc2d1a57c99662,0xe5f6ae79926378b5543f2881bd3e062667afbc1c,0,0xe5f6ae79926378b5543f2881bd3e062667afbc1c
0xdc4e9cef6e892e779a3b0ead40851f955239f707,0x612e2daddc89d91409e40f946f9f7cfe422e777e,1,0xf511d47077e4090402426c90d0de5274f0f96b1a
0x8c0c2e1374dff03b6f070a1420c63779d6c7b0b0,0x612e2daddc89d91409e40f946f9f7cfe422e777e,1,0x007f6d2808d556c665864f32df11a044e6b27c21
0xf8cbf0b663f016dc6afde555e9f254d859724eef,0x19478179ef8bb7c4792a4041903080e097d137dd,1,0xfeb2c681420418a0160c367ce121c15f69eb3c4c
0x549f6154677090eff0c3728db41d0b818b55f034,0x23d995a38a2f42933d2e900e6647d3ab86654cd3,0,0x23d995a38a2f42933d2e900e6647d3ab86654cd3
0xe9b00ef48ee4ee8499377e3ac957bc22206734b8,0xd08bfa318597cd5a7532d1b5f25693d8509181f0,0,0xd08bfa318597cd5a7532d1b5f25693d8509181f0
0xc7864fbccd0687458d00d08cbd5a2fcb130edf57,0x612e2daddc89d91409e40f946f9f7cfe422e777e,1,0xa728da5f229b59fc8df19af2f1bcece8ef7a5bf9
0xf7aba9496ab0d6b030a1e5a9bd4e379dcbb64064,0x442295de8a31d65026dbc09c29d469f6854f188a,1,0xaed7325cc3c864c0b2d8043a176139e3eb726214
0xa6a6d0db3b8cbaad145aece9aff84ce164008f1e,0x000000f20032b9e171844b00ea507e11960bd94a,1,0x64ba36216c6cb089ceacf36d7196e57f2cf729d8
0x55f969df5af3803ddddb26bd48f81f2166232c6f,0x7ff64331c5b3e62209e309462a3f2ea2e2421548,0,0x7ff64331c5b3e62209e309462a3f2ea2e2421548
0x92246b9ba5311ee57301dc472d0980d7bfd4187e,0x000000f20032b9e171844b00ea507e11960bd94a,1,0x1dbfb16f4b2e269d56d5f5a03642286b41f40cfa
0x87305e335cc8ab18a40a9e2d40d3e0a0a24cb3df,0x612e2daddc89d91409e40f946f9f7cfe422e777e,1,0x5568945b2978f255e653f364acff5c1aa85d83a2
0xb5cd1c933786e417624edccc97f466be09c01222,0x000000f20032b9e171844b00ea507e11960bd94a,1,0x66b9ea7433358fbf98b9b2789497a6cfd31d90b7
0xbb3b989a83c3b07d7751f6a1a32a0324a9f5cade,0x000000f20032b9e171844b00ea507e11960bd94a,1,0xc2956d6bf26bb4b70a12b97be6fe4953acff2f69
0xdd545d4f9a6ad970709e0cb53740e0c182a064e4,0x000000f20032b9e171844b00ea507e11960bd94a,1,0x575c0406a1c29d647f1d0a4d0b6370403f5dee05
0xc458955061eba0c35f06865fb19f6c1f659ac337,0x612e2daddc89d91409e40f946f9f7cfe422e777e,1,0xd7eab2b9e784779968a0b75bf0de96cc2e1fef1f
0xc31085b262b3d57c649f8747e4f083685697176e,0x77773f1e2ca26c2bd69e06e65d51800fbef1b468,0,0x77773f1e2ca26c2bd69e06e65d51800fbef1b468
0xe1d831ee54f88ef03fd7f5a15de943baa4d19070,0x1b8556bdc549d20de33ecba674cf3bbb88cfed0a,0,0x1b8556bdc549d20de33ecba674cf3bbb88cfed0a
0xabf1777d0dac4c31df5293e90b81e99c66bbf4e0,0xe830c0d6b74e1dc2767ea3b36f8eb359188b3d90,0,0xe830c0d6b74e1dc2767ea3b36f8eb359188b3d90
0xde09b87e50f65031df6a3c3aa0e2f0efce5e2cf6,0xd357ed08fb92e5eefdaffc6f5c9d17a95ec297fa,0,0xd357ed08fb92e5eefdaffc6f5c9d17a95ec297fa
0x49dd4a13fb4773cdba4d29610ec66c8cd0cccf76,0x3b612a5b49e025a6e4ba4ee4fb1ef46d13588059,1,0xc8bb6c82e3a9af7dc2e9484a8bd6e9de0d252994
0xa20806e74a1f15c487ee052b7d04c0a2ecb88f28,0x8e76ad190f259cd5444a642cd897896e6511d215,1,0xdb142cd2bd88656d77bb440a8ea8cd33da027dc6
0xcb6cd1bb4a2683b2ecb16e0548f9a9afd2f8a2c0,0x53638975bc11de3029e46df193d64879eaea94eb,0,0x53638975bc11de3029e46df193d64879eaea94eb
0x4ad98b1926dd8fca10da8a8dfd806f28f81e8712,0x17ef7faedeabc13ba87aaaad76e9527ef250b4d6,0,0x17ef7faedeabc13ba87aaaad76e9527ef250b4d6
0x3cca2d5cdd5d65fa2967e3c19f94e8f0d2a7994d,0x0dd1054cc0eff9864a3c65efd4ba17cdebff49ed,0,0x0dd1054cc0eff9864a3c65efd4ba17cdebff49ed
0x99a9b7c1116f9ceeb1652de04d5969cce509b069,0xb8559af91377e5bab052a4e9a5088cb65a9a4d63,0,0xb8559af91377e5bab052a4e9a5088cb65a9a4d63
0x01c72ac00162bd862b1eba38a1790e979869829f,0x8f9672adc55f8f5f840e2aed9338b8e8c11188a9,0,0x8f9672adc55f8f5f840e2aed9338b8e8c11188a9
0xc0dafa51b382368930294c7d29a5c40193f80680,0xd15d229fd52240f8030fa4694294189ed1dfbe4d,0,0xd15d229fd52240f8030fa4694294189ed1dfbe4d
0x007f7735baf391e207e3aa380bb53c4bd9a5fed6,0x4e59b44847b379578588920ca78fbf26c0b4956c,1,0x1a5309f208f161a393e8b5a253de8ab894a67188
0xf01cf65562dd7152b70b8d07158ae48fbed202fa,0x612e2daddc89d91409e40f946f9f7cfe422e777e,1,0x5e186a21d7c61ef961431f528630af583b907e4a
0x9ce07b945b4cb912e338d141cf95e9636bf2e836,0x7caa2d25de293e2329795a7c9990fc39ac35f3e3,0,0x7caa2d25de293e2329795a7c9990fc39ac35f3e3
0xc12a27cd6e54b8f89b33e553d4095fa9b349aa46,0x2f0607aa5d12743aef4e8c642b5d94374588558c,0,0x2f0607aa5d12743aef4e8c642b5d94374588558c
0xc6b950d55109d493bf3e5d4dc06b9f5cb337dbf0,0x7979dbb8001e49561dda0d9731d86250f71d8014,0,0x7979dbb8001e49561dda0d9731d86250f71d8014
0xb0a4143d0759aa00b91a5e809edface193e979df,0xa9ae80450e728734676ffc209014af4021ed1a7a,0,0xa9ae80450e728734676ffc209014af4021ed1a7a
0x71bf2a579610b6767594e5b7f43b1bac36326637,0x6faea455ea5309259cdfb076caaf779488ddf8de,0,0x6faea455ea5309259cdfb076caaf779488ddf8de
0xcb8fc083cbe8e486e2d18e11ae56cd76fe2c45df,0xee3bd3e135a96db29b5a444df762730c8bbf162a,0,0xee3bd3e135a96db29b5a444df762730c8bbf162a
0x4b3887515cd5a0deeabd6b59f0b8cc87d3608c95,0xbd40d5aff339f13abfaceb9dab965f748eb2b96a,0,0xbd40d5aff339f13abfaceb9dab965f748eb2b96a
0x2cb42634cc1d3194a3bae74948a1eacfa2a18f29,0xa7e68700499ebcc36a00c9a595f2aeffb688041d,0,0xa7e68700499ebcc36a00c9a595f2aeffb688041d
0xd6b228d9eb4b7129de0dac548e06a381dd1c912e,0xeb204ecff39bf3ec4cdb3becb492a1b510c67264,0,0xeb204ecff39bf3ec4cdb3becb492a1b510c67264
0x624eaeae9a15a984e1fc2f970443b94d188c8dec,0x612e2daddc89d91409e40f946f9f7cfe422e777e,1,0x28fedcc4de3cc579031f93bb6392bcd47ccd91a4
0x0d8f1f041eb34cc457cd4f3aa81a01eb505d83c6,0xaef3e8c8723d9c31863be8de54df2668ef7c4b89,1,0x57061d278822c36a16838026fb82948d20ae673d
0x2103fc8ef6bfa752d9b8008ca87484707222b9a0,0x612e2daddc89d91409e40f946f9f7cfe422e777e,1,0xb3eaf12a04d9e9df7efa681a92043ef4371ed6fe
0x853806fca5ee8a6ac99dc84a8e3596a4f6541796,0x69254608f6349b6a6eeff53c1ab3c009699514ea,0,0x69254608f6349b6a6eeff53c1ab3c009699514ea
0x5ac892e71ccd318cc783aa68d3033aef44f3837f,0x02a0c1d47714a9b273a3c96ffc2fa56579fa2fb3,0,0x02a0c1d47714a9b273a3c96ffc2fa56579fa2fb3
0x76f10dc709eaa252a4be7e12a8e6d5276504acf5,0x269c6ba1e70eae28d87d3afe48786b9083efc659,0,0x269c6ba1e70eae28d87d3afe48786b9083efc659
0x91e00a96238ebc74e700b706bfb301d5fa57df47,0x153002a1aa045a92317cb58893a5e2907ee3f421,0,0x153002a1aa045a92317cb58893a5e2907ee3f421
0x546a64d9da3a7ee7fbf55e9c9aac7fe206d81c2a,0x5dbc7b840baa9dabcbe9d2492e45d7244b54a2a0,1,0x027f622f3c32a999c273f03b112ca4b3de5eb06e
0xbbb4ea61dcdf30001c068affb40c1e05b2a0d750,0x612e2daddc89d91409e40f946f9f7cfe422e777e,1,0x5231b639babbd14c518176f12a6bb8cd85fd6e70
0xe18814182f0dde1f2ee059ff75fd17acee34430c,0x612e2daddc89d91409e40f946f9f7cfe422e777e,1,0xb490efdcd9894e439b959d48784e6ac4ffd70727
0x20fc534aeb2b3053d3e3026d541a8a7e2982d311,0x612e2daddc89d91409e40f946f9f7cfe422e777e,1,0x36ab6423f7a846bf8328bf1bd2e0264efed09817
0xe6bc938464d1b569945e548738e4778f0078477d,0x3e52531da35868993865c76e2851918c925d40c9,0,0x3e52531da35868993865c76e2851918c925d40c9
0x9a2520c7d146559cc7b5542e932b119e4946ccd2,0x039c43d65ceca9591897b9d37695122eb3212574,0,0x039c43d65ceca9591897b9d37695122eb3212574
0xce6c605d17c04e553a097c6b8cf028d46510811c,0x4be4702792c1932f42f525a3eb63a373ab2b0ffb,0,0x4be4702792c1932f42f525a3eb63a373ab2b0ffb
0xf92bc11c059f930708999432496a61a52f93df42,0x89c2fa84e086462be3773e15d5d8feeae8e1f44e,0,0x89c2fa84e086462be3773e15d5d8feeae8e1f44e
0x6501856456ffef8b6b8422da022a3f4437f16419,0x000000f20032b9e171844b00ea507e11960bd94a,1,0x4c6c6eabf9d199163d7a0af06ce3d9c4b8c4befc
0x41652b694c836eefcb8e378a22abb9f2af2c8d1f,0x000000f20032b9e171844b00ea507e11960bd94a,1,0x745179c932a30c4256c0d98294353482d84812bb
0x6ca993c0f3106312cab73eb8111940f9a1bf05d2,0x000000f20032b9e171844b00ea507e11960bd94a,1,0xeb75fc00d21b3c72d11993bf54df497ce82c1f4c
0x6bf14d09f5600ed683abce94b6c43f7cb429d308,0x19478179ef8bb7c4792a4041903080e097d137dd,1,0x257984b6b5bcfd665532649450242d4df1eb304f
0x8c197e889477a2d74587d301063e08a8f97a949b,0x612e2daddc89d91409e40f946f9f7cfe422e777e,1,0x2b9635abb2ab0863cfe9175d0759d62b7f71bc3d
0xf3e3e835a262353ec96c32c933133ec320bb3c98,0x9fc387fd11df91c05f59edb0419278cea50ad77c,0,0x9fc387fd11df91c05f59edb0419278cea50ad77c
0xc3ead1b8007dce54fdb40840533a7b471937edf6,0xb2019531de3bfda451668acfe40fb3aee59975b5,1,0x702978513902ece88ec47a0a967796707fe7762a
0x83f97baedc513924fcf1ef5cdfe85306b696badd,0x0000000000aec84f5bfc2af15eafb943bf4e3522,1,0xc8fe8f3a13339aa7e8e64d301627a5117c308d2e
0x69fe6005cdc96a2758737ca994c2650599ac8af7,0x612e2daddc89d91409e40f946f9f7cfe422e777e,1,0x45ebb547ff2c4c13ff5fbc309b893a2b7da74718
0xd0e512d564664f9833ed379a9e3be96fb6f5b98f,0x2b29a54bc2b62a2badf1c2090a07db84f19976db,0,0x2b29a54bc2b62a2badf1c2090a07db84f19976db
0x7ee195e970a48a579753591b167e93ff3cf77179,0x000000008924d42d98026c656545c3c1fb3ad31c,1,0x7f8a4aa58538966bad9085911c72b0de63c2ac48
0xac6f08b923a0631a4f436bf3afd29c38349093cc,0x707e25f10e3ccac99cf8261495eedac74bc6ee8f,0,0x707e25f10e3ccac99cf8261495eedac74bc6ee8f
0xa1ea6718af05b82456ba024d5dca74e54e59a1d0,0x2d63a6ee734287955edc1201ef3344e5fe7e2847,0,0x2d63a6ee734287955edc1201ef3344e5fe7e2847
