CREATOR_ADDRESS,N_NFT_CONTRACTS_CREATED,CREATOR_IS_CONTRACT_ADDRESS
0x10a69bf0300fd11f0b3239c537976fdcc42f817f,1,0
0xffc939ffba2598b1f0e4e8e2488838f8e06b9486,1,0
0x8fa49440d1f7ea95bb9e45462801648c195dc035,1,0
0x26aeab9bc6630bf8e155770ab314ec5f8169edb5,1,0
0x96ebc0797ded0248a71eeca231505182179ee6fd,1,0
0x5505ab49b83240a617fde18d4f1daab5ac691e58,1,0
0x8bdd0535d3971c3ab09c7f1e35266e047fe972ce,2,0
0x5321cb94772499f3f250a90096b1724979a17c2d,2,0
0xb792e941750c4ed3c9cd6d5a6c98057d65d01b29,3,0
0xc825d89c6f5247c37d84db625d49f2d0299fa401,1,0
0xe79b93f8e22676774f2a8dad469175ebd00029fa,7,1
0x4c150e046504d2eac76b147cb7fdd05858d84d7f,7,1
0x39cb175c910e6d0992dc2c45aeb98ba7b65447c6,1,1
0x8124b02b4967bd7338a450420a572d574915ff9c,1,0
0x7ef6e527969054afbc0980e00c51d2e645b4a5ef,1,0
0xf0581bea7a63b930c4e11e67d746b207e4326cd4,2,0
0x2a60a68650b80230f602c839682dcb3544740f57,1,0
0x4b522ca7249854cfb7a529bc7d0db831f00295f4,1,0
0x4a4bbc76d6e847e26dd48de7713dd8deceabcf0a,1,0
0x21b5220f7647c3afc4cbfe0f6abccaa71cf7be4f,3,0
0xaaa9aca0d2aff48aab572de4d24088a80f2ae452,1,0
0xdca119ab841e632f8bc9aa003dccdeba9c6d2907,1,0
0x4ef2bbf98c78da0707debdac74f3522fade0f9d7,1,0
0x20a7addcff685b78eb9eadeace6a7f92f745cc9e,1,0
0xd6105d257e070190eeca16d688852c071509833b,2,0
0xd8c77a29dda47eedbd5f56cc67f3b44570467941,2,0
0x77037050bb27ae8f09118a0c480224d897589c65,1,0
0xa3398cf357c154b6abb5460427f6dc37ab36cb76,1,0
0xdef54552f61c28f8d77d25a592276f7405233c14,1,0
0xae4d2f063b6e75921938445c8ba78e45d268c783,2,0
0xb1a7559274bc1e92c355c7244255dc291afedb00,1,0
0xddd057f755fe8486ee8d747e43f116bde3269f22,1,0
0x7960f1b90b257bff29d5164d16bca4c8030b7f6d,1,0
0xf6f7f0b04c8a2766e10af9cb36a92f6d5484c91e,1,0
0x5b61d700bdcbaa7c19efab6ce023875e4bda3eb6,1,0
0x7d217bc3d6a1d3808987e826518fd6e669404715,1,0
0xc385641ed55e24440ef98fb6aaf39b7bb580b114,1,0
0xd2927a91570146218ed700566df516d67c5ecfab,1,0
0xc114dd05398f082485b063b6e4604cc81a6d5568,1,0
0x009bbb4cc28f8949ae5ee4eba86210b57aa57602,1,0
0x2ff2bc16b78cfbc968ce5367256d1c4b065c8e3b,1,0
0x69aad835cb3f62e435fc693443ce49bfe74b6dbe,1,0
0xee130d926adf6362b867be4096809623b0792282,2,0
0x338f99e6dc45270108d6c0fdce0370bd78c40cb2,2,0
0x383406128d18701e738cada0cf66d0efa47d4b34,1,0
0xe1ed598ddfa43672671b3ce4226e32002091bd33,1,0
0x71ce1a400a9463c1c2e12fa0fae82c8752ee6ed1,1,0
0x6eafa9dae4604986c1bb4daf2b879490a0b95f43,1,0
0x13c39b3e6e6159bc233fad90825f1f9f84fcb102,1,0
0x23692d965d700be09fe8805b48c98123b1718d34,1,0
0xa7d4b90aacbc39055a66c2c251db8a63bee2a047,1,0
0xeea7648649f0db60cca37121d926178e0bc65416,1,0
0xa9a5e68eb5756d86fa4e011ae99ccd8514c2fbc4,1,0
0xa65c85404eb6a99060304de0bde6ad3f195f6afb,1,0
0x2284f2d1d3cc5b7be2752408c432e53002f21731,1,0
0xcfcc6e6190deeb4b1df47be6c2423223f238f4f5,1,0
0xfcb85d4139123b1ec6746d1c487a2201045b9f72,1,0
0xeeb310c1ff4637f1782666a8c173f97dc70fc0d0,1,0
0x40b78f96eb5ea3fedb2c343efdbacdfb1a48da28,1,0
0x935436897b50bee53f84f11bcccc8da91ae22f74,1,0
0x391186ff4381c432f6ba1373886f84cb0cb04461,2,0
0xe1699e02d9c76ebda62824e58203953022b13017,1,0
0x69ad50ba6e8e2e167203ead6d55ee21730bfcf94,1,0
0x9d7993bb14673fe606b1e0cb6c45f5e479a95a82,1,0
0xe7217d2560169ef3086e89f02228092667401703,1,0
0x84a6d99bf8ddd08ba199868d8f562c89aa4e9233,1,0
0x3b6312d78bc3bb215842d054627c3a2b22f2bd9c,1,0
0x4397122ad9602ad358816f1f2de2396e3dceb857,2,0
0x9646daa95cfc7d101682b7517d355714644d40b1,1,0
0xc7f99e64abd418ff6de8465217f5d25319f30d0d,1,0
0xbeefa0b80f7ac1f1a5b5a81c37289532c5d85e88,1,0
0x4c5287834576f7f1f3732fc2dddef2d2db3fea53,2,0
0x3978a70acce93153f524e8fcdcba1e3ace0ac05b,2,0
0xc72f40a397453051349f73cf2e2a04fac06e37a3,1,0
0x38255cdd1928fa9ba4ce7fcebbc9b28acbefe7c9,1,0
0x9977e77b9997a48acd78848b004ccaae622bdd22,1,0
0x7fea17138c49a28b96c564faed4c9977ffb021ea,1,0
0xafa33991b1a03b0f79351439457059150cd6ddc0,2,0
0xc140295ff0fbee888fe6f0f979b4eef12d907ac4,1,0
0x6a4aa35badeb1417811edb4d005384678f4da79e,1,0
0xd64ad0e8f8283f607c89de0367902682cdcc0a7d,1,0
0x62c5653b71c26dab6624d9cc81610fb1d6920710,1,0
0x54127ea13b843ec96828df4d53bb8b6296fd809d,1,0
0xf390fc373ece176c5ba51443c1f53da97e7d663f,1,1
0x1d5cb5d42217dd984361696f9d0d5c4183a44821,2,1
0x00caa5fc4f0c1ef8936c576e830eb0799fab00d5,1,0
0xe04fce05e9b8d21521bd1b0f069982c03bd31f76,1,0
0x6393beef8afdc6cca471bea2b445192f9355bb72,1,0
0x17ad865ba9f06a4bf0063bbbdd9c8e344d8be8ec,1,0
0xc9a1217ccdc084dc23ba0a68fcc2a05c2770932c,1,0
0x8a265010543754486430fd74ac1301d3f770ff0f,2,0
0x690d8e9e23377b5a773b12b2a93acad952da3799,2,0
0x06cc6b7e70c364917424085342e4a7acd57f5ffc,1,0
0x585faacf6cfc7c379414334c30e1097a26c7cba6,2,0
0xfdd120ed376f9c7ce805a75bdc92b8f4609f1f38,1,0
0x75f52aef21c1692afa9bbe897a31db3002baf6c3,1,0
0x41414899caa718f00ba85bd100cca7e8b7ff14b8,1,0
0x30a454f0149fc9bbe0bfd362a07d35f4d09c119f,1,0
0xdc1f95ae6f1d07b3e6c1553d09636b451b270943,1,0
0xe4324031963fcea1cd4644bbcfba0c81d2fcd54e,1,0
0x15b61e9b0637f45dc0858f083cd240267924125d,1,0
0x8648880327b5afb6aec1bc6c4d17ffb3323a50ae,3,0
0x643369a63407525585d2c24ee75bae52d7d72eb3,2,0
0x10844a040d1c3eebb76286e9916f421aa3f27514,1,0
0x57bc0746128d4e66c16a7e7fdc69001fa0d75451,1,0
0x348f13795ceb4b49f668a2cbf6dfee4bc7138b2a,1,0
0x05d164594050d812cb1a5a218333f3694c66d752,1,0
0x15d51e51caf5585a40cb965080098bfb68af3336,2,0
0xaffed4f375d686e8d38ffda8009c5d8c126f00a6,1,0
0xbc4a6b0d8ffe88d32561bb672e0c2ea84ae6cbe3,1,0
0x757f87fec044860191ac135362d300c06b9f6238,2,0
0x85e0fdb1260f718fc232d6ad2f7ee2694a1b8f32,1,0
0x2dfcd1b4575342c53c86309e73e9ef596b0f0657,1,0
0x3716b820038954f4c3d8d4d65a40d0e8b741052c,1,0
0x6b62dcf7391bbaab10221022d295596b0518c485,1,0
0x5bb35c9576ef6e42d4447adcb3272f0b8582e82e,1,0
0xb5daecced1450c6314e511d912f80457dfba75b4,2,0
0x7caa2d25de293e2329795a7c9990fc39ac35f3e3,1,0
0x243eed63b365f896b21ba837ad3fbdb2c2ef518f,1,0
0xc9fb3fb35b5bb40f9ad4e3c6ab004bf7c09b678d,1,0
0x28679f285a8e6ce53df43fef4942bd1af6063ca5,1,0
0xcacf5267c4705c9eceb3a77c445026c51da58bf3,1,0
0x36758c62c604ffaa7822b9c9bf4c6ccb61406f24,1,0
0x1e364eb88cbbabec80bcd7688f7059274f54a39a,1,0
0x31e2e4701b86b6fb3cfec3fab29c78d89482641f,1,0
0x4c6fa7dfe5b22432eaa3a6be8bf0e190ce9a5681,2,0
0xf7c75569ab02a6e4c555911a558ebb94673b2b7d,1,0
0xe6d51f0d93a94709802fd4adde1eb82e738d3e95,1,0
0x04685531f1b80ac2858ec5659f22ef6798efe3af,2,0
0x843a97185de92a8fd214efa8e14bf67e97892342,1,0
0x4257e9592edf8bdbb9b99f2b8b6810e23fb66c14,2,0
0x3999ec8dc239df7e3b91f8557a492ed95133b807,1,0
0xeb5f49f7cc9993d2b296b0ecfcc1e1290615d76c,1,0
0xd219122e3a0a327fd028a6fd9389315d1b2ed99f,3,0
0xadf49b9f133fb137e82b24f06d23e49c51f586c7,2,0
0x8087682879a674775889ba3becd54e0951645dd3,1,0
0x71a0496f59c0e2bb91e48bedd97dc233fe76319f,3,0
0x0751efcb1bc8b65f6a35cf2fa2318b69e21e3842,1,0
0xf8c06cf338446508d496ea25eeb826fc8953978c,5,1
0xa552118ead1d3d350a0a32881f4862048bc6718a,1,1
0x65fa1c002e2cfe0a8ade791c292a7d8e1f4d05a9,1,0
0x1caa0c40d9483272c94c0e96456e6ee0964f4764,1,0
0xced1d3202c6c52fbb8b058bb2b2fa1593cab1547,1,0
0x595173ec6437cbde23b97234a80d489c6e72185a,1,0
0xd9125954f6b31163c38ca1796c403513f06646e3,1,0
0x08f54d993d115d3a83a27c44d1b49614d3068352,1,0
0x0b949b5444b05adbafca009dd4fe79c8266f212a,2,0
0xf03c344b6af27a13f3e747b322bf717590b44518,1,0
0xd647e5c950ce92439c726d2fdbc5986203db9ec2,1,0
0xb305fbfd675b21b324f65d0d1489281919bd072f,1,0
0xcafe1fc8fe3a9ea448a91ac458a38dbb331b08e6,1,0
0x7979dbb8001e49561dda0d9731d86250f71d8014,1,0
0x3f643c8262056f1c68c58d9c6780297c1f7e546f,1,0
0x1a4b7409e020140443a02ef26858a7e53ac7d652,1,0
0x0959fdcde2d1f3128fd852266fab4186aefdd336,1,0
0x87faab05be6ffd3143e2150b2da656fcc0ec40dd,1,0
0x0b65591bb8a3893b11b3824ac90802c7e2ae6094,1,0
0x09774d02e1ba9905ce019ab87357849ce6a490d5,1,0
0x70e833e78d70fe7d8edee4b6a4a229fc437827b4,3,0
0x0b3574adef9af914e895c4a4eb73beb308f90a37,1,0
0x459f0b147659359dcb0a96a2378b543f8e3a9c1f,1,0
0xb7890f355a800b8bd504c4612ea38b0a04d30907,1,0
0xc5e08104c19dafd00fe40737490da9552db5bfe5,2,0
0x00dbfc10fffb087a1ac49e617f94cedbe1c4dbff,1,0
0x6c9005b3bf252e2656e8607a4a8a0728e2fb2ca9,2,0
0x560ebafd8db62cbdb44b50539d65b48072b98277,2,0
0x61b262695b5637a5367a153ed4168d2689f41bbe,2,0
0x7230658a27841e0072d12b5961ef5f4ca6015aad,1,0
0x59d07dc34b135b17b87840a86bff7302039e7edf,1,0
0x2272ecf43a7481088fa2d4ba9109804ed5a31901,8,0
0xb9bd4527727e5745473b893465dabce20194ee63,1,0
0x8023902123497d43f27851bce3eaef603a9b461f,2,0
0x289314cd8d5147e32ce3f32fd030467df92d57a7,2,0
0x01a8e00c5a7221ec2a25162fdf2c5ad3689e557a,1,0
0x67164daedd79f274e94aca5a9fe770d148833d40,1,0
0x85d226d360136f9ac8141e2f82a35ba36c097bc9,1,0
0x486752e4c8ab22f5abb1feb95abc7ce0a36473da,1,0
0x69fdff084d18cea61cc676573a4b1dc45e7ff09e,1,0
0x44de8bc0c6f2d9a736c952af03d90d5f9e6508ae,1,0
0xde631ca196fcb712948ec93f9ce9c40162184386,1,0
0x61b8ec618a7e5d5909cd15ada7428dffa0e43a60,2,0
0xc8e7a0bb9822748f63e04131b01dcc93766ed6b0,1,0
0x90b7d41884d85e3a565d4b58a8266fd021573119,1,0
0x28f0383cd84794daa7bbbe3434517860b941d73f,2,0
0x740cf202c71bfc4da5cb8372e79ad88214df1a05,3,0
0xced09ccfc82b091195bde04e6cd65374518e7b95,1,0
0x894c302f2434e68f7ce4bd9048b11ea80827f490,1,0
0x265756ebba771e69e11529dc0d5bebec98b883ad,1,0
0xfecb3d0bcd34a76c755acbf2e9d7c7ba4c12c38c,1,0
0xee3bd3e135a96db29b5a444df762730c8bbf162a,1,0
0x4bc7dcc4badb5b7551e148e4c1f24f41676a194b,1,0
0x3daf5f3ed3e3bdc3e5c5061b8a0a53c2bec722de,1,0
0x5e3c1c9694346a27a7a1e33b904798d5393fad82,1,0
0x539b2a70bb3cdeee6a0070b773b9705e3f6bcbc7,1,0
0xe216fc416f75bd9e6107f08d4a0b0e89725209b4,1,0
0x62b08bd6ff6b0028101d547ce40e8d9019e0c0fe,2,0
0xd722c07f02545f02653377498ebd88ba31ea88b0,1,0
0xbab3032e9e0b3d5510440af7e1a40481297c7884,1,0
0x3e37ff7bcc7dcfc3e93368e4febcd90840d83f86,1,0
0x932bdf92379f08a8c3e8467706b419a168473569,1,0
0x43bc75335f986c5ebb0641e69122f50f2a2794f3,1,0
0x63766f0ba77187c277ac58f6997f8bfa799c87ef,1,1
0x79115e25058321407b46294a8a4126a441657ffb,1,1
0x631684d2ddd3e0a000a184a29d44cd2e673d8dc3,1,1
0xa6f5c199b365ab3cea53f6bd06cabb8ed0e31889,1,0
0xbfdfa0635f4ed06080b0b87d8838496717210618,1,0
0xcc4d0eb09d8cca70cb7b170887be5fd11d0b848d,1,0
0x72b50dd900e56f118c56a2f0d4d56fdb9e5845bc,1,0
0xc6b0562605d35ee710138402b878ffe6f2e23807,1,0
0x7303bd4da70a2dbd6d5e99e1ea86ca6b21e5bc4e,1,0
0x286e2c2e5f33d3de55701d583febf1632e27a7ce,1,0
0x996787308cdd691f36bbd4064c81babb56081e58,1,0
0x800df3ae6a276f20679451f55b1b8a60368e4e72,2,0
0x9674ede5eb609f9483dd1682f2160ec45105250d,1,0
0xc8e3c99a8e7bd6a489f99bb84c2d9dabf2f028bb,1,0
0x873f59a0ceaf2904cfcb0e403de2c4bab4bdbc42,1,0
0x574e124d7c9e1fbce8a61530cf25bd95e5f19721,1,0
0x93e77d3fcc5fba352039cc24c16bab733346b7e2,1,0
0x5ef1e40fcb79ec1825f96260701769140cf622ae,1,0
0x48cef95fd927fdd5b17fdcbf2af8e82f4c064077,1,0
0x5513001d0082bb40352462dd84d8ee42a4f9e1be,1,0
0x4fe130bab0cc799c8c497d3e4aa51c1f1fe2028b,2,0
0x3247a9c321f588025923348d1403e2f06609e508,1,0
0xf40fd88ac59a206d009a07f8c09828a01e2acc0d,1,0
0xbbb2d0dd7d29e33ee3de1a9fad718f18e5e62d04,5,0
0x3ea076ee0b40911749a7fd1008e869c602c93100,1,0
0xad119a5520aab0664859a847b8117da7aea55948,1,0
0x32e146e660e74f2a06e40f7b65cebdec0856b2f5,1,0
0xf1864c19d06fc678189e6cb2796e30485c2ba275,1,0
0xc839de0fed241607d50aa4107ae582443b906e4c,3,0
0xd96e09913ee3e3afafe0921e2baf973aac8483d9,1,0
0x7f243bc585dc218d6b33949c02d01ac3b007aaa5,2,0
0xb0ad78807d81315cf9d881c2aa47c4032b01c75d,2,0
0xe6269ff5e6202a099206b68a5e90a4b9c08ea08f,1,0
0x41bdd852d3618dc5d6338279f373bf7935dc0242,1,0
0x6bb18a359b5dc4adbf389671f31aa086bd1064e0,1,0
0xb7c9e7b0aa1ec547de289d7467f8662b9df56b92,1,0
0xb721640f923f9eac62032097cbd916501a3d3e0f,3,0
0x4235bf31d109eac8aa5c6083fd0b983f33c572cc,1,0
0x6fc865d18fa433268970c4885dd1462c85bb4a4f,2,0
0x7ff64331c5b3e62209e309462a3f2ea2e2421548,1,0
0x645376d9303c9caaabb2db9d716921c9e959dc6c,1,0
0x029d54f2a569bd15c148b841e24a3e7a78639511,1,0
0xb21b7d5b3f348930ec6aa2d4135217bb6d08e860,1,0
0x7bc5175934cfbbab096e5aee3efc0f2ea7001482,1,0
0x618cf13c76c1ffc2168fc47c98453dcc6134f5c8,1,0
0x56754c014433dfad87c919162ceeedcce93fdcb0,1,0
0xed0822a7ef145baf1065b500e89420ed1bdef243,2,0
0x86d89966f507bbffddf9a5dff22ef5609b0c80dc,2,0
0x00058e802800f23319e166bc3fa0003d5ab6a055,1,0
0x2fb6c6aca8ebd275466225c941c86bed2c89f1d0,1,0
0x76e073b20c2c5d3332a73ee29fadb463daa3299d,1,0
0xa0b9d89f6d17658eaa71fc0b916fccb248340382,1,0
0xb4ed960387e67f5354e29ea2dbc31e1ad2de8ff0,1,0
0x50370fe8ff9e0c4983410f8126fa30bc27cc5c3b,1,0
0x2ea859eff2267485b07c4519baa86bfe0ca0ee78,1,0
0x5568945b2978f255e653f364acff5c1aa85d83a2,1,0
0xc1364ad857462e1b60609d9e56b5e24c5c21a312,1,0
0xdce5425b577c49997b9630f49fbaf2c3fe7863a2,1,0
0xfd63cf9e5076dc198867f98b022837150d59ee2e,1,0
0xc9eae131858bb939e5117b283dc2ca70b0589fc0,2,0
0x8c99d57f6c8d8b30a4697292fa8cc34e65ddba4f,1,0
0xdfe8beee223412f316baf2968b17527d6eba29f1,1,0
0x01b22bb2d473a53fae501c273e6d5592a58a131a,1,0
0x4fc21517878b88dbee76f93cff2a3eab0d6304a3,3,0
0x97e633585508399b8022fe6b65d24957c2f389fd,1,0
0xa627979bdaa549f46b0e58bb123cac7a994b96e4,1,0
0x759c5f293edc487aa02186f0099864ebc53191c1,2,0
0x4aaa1b1467ed51977e86c828cb10fc63a22f2cd6,2,0
0xf87bc5535602077d340806d71f805ea9907a843d,1,0
0xdbdb991e9f20fac4c4de867590129953a47b0663,1,0
0x46ff0e2d5c5425b7fd8e6ef7108b94956d90f8f8,1,0
0x1a2b7b2bd853b3b75d01d48156d4411a5c61efd8,1,0
0xb179736efc88d0d54653d6c4e713e30f0528f680,1,0
0x2d62b7b4ab2aea16f53f78af3544088300040126,1,0
0x6dd0eaf6f3a076304fe946a70c87cfb67d10a132,1,0
0xd64c7db7aaf6e2e2651367aec4dde582aa2d5e1f,1,0
0xcbfccaa1935a6641347377e5031f955aeecfa6f9,1,0
0x6ed8dd02b7cf82e2a3ad7bc125120887a8678a26,1,0
0xbe25e3c60b4969de23fb10930043e44f987cbc1b,1,0
0xa945f46ca376b18fb34d809ef4f21f9b58ae4c50,2,1
0x03f6ca1f07ee5b16f3dd42d8b2d7339746b5f340,1,1
0xf625fa292c9585fbd6aa4d8751e368673262c4e5,1,1
0x35a87150afa8ac5e85516d21129ac9fae9b2d777,2,1
0xec2fdd0bf73019decb3fc6dc448dbf83e4161716,1,0
0xa1874003a74a8ad855e442ef99df610b9b7bacd2,2,0
0xe45b29a63462db1b86c0cfb1137c948fc360317c,1,0
0x481d9c7624a0f01333fbaf2cbef81b56977cd9e1,1,0
0xc62168bd0714e6e693ee2b5d34bcef4446036cf6,1,0
0xfe41948cb8467e835b0865837b354134bba4c5f0,1,0
0x14b69a129b926ee2ab46afe923dc5b4936679560,1,0
0xbae9802ac9dd899c1ecdebf319fa270a09fd81c7,1,0
0x0007b9c4d506c6be7b4a3d454d078db5899172da,3,0
0xb358e711c5db1ebc7caff4f4781c8f2575da6338,3,0
0xce4c71c5c91c6fae4d5adfea9b0beac98d9d8a27,2,0
0xfbf2add8917053b82dd654cbcf4139bb363a1d3f,1,0
0x3225919eb6fa3b0368e11cb16ce8cddb191fcc6a,1,0
0x00c53415d90c0edc134e8845591d1a67d2f28934,1,0
0x4e2bc421966a70e0a1939f2f88abe1c1aa68cbb1,1,0
0xbc0917cb7d97a3e48b0948f866f8b00a175dba78,1,0
0x024d93cbacd3e58641c97f6e4081213746d98c98,1,0
0x5b046272cb9fde317ab73a836546e52b1f2d81f3,1,0
0x52ea3bf097a40f768e9cd49a735ba289882a0238,1,0
0xa627aefab5e86dbf14859fb1bc172238dcd120e9,1,0
0xf2b12aaa4410928eb8c1a61c0a7bb0447b930303,1,0
0xf4f58f634a53f02c23f07dc2c04d5e1d9c9d4391,3,0
0x08d724e4ba57c9e168e0bcb3adc186469d163515,1,0
0xcd525999632552016a0065a74131c3c974a7c560,1,0
0xfea037b0b5edcc90c626e2e1d5d792b949888892,1,0
0x4761f52ba2d2b59d602feb26d01bf7069975df05,1,0
0x685403a926846d4fd11ab93b75d5fff5a7187190,1,0
0xdc3d3fa1aebd13ff247e5f5d84a08a495b3215fb,1,0
0xd3678aad0c996231d6ed910148302598f6d80fe4,1,0
0xffaba14532e9ce13639ceeddb6b71645f013bf5a,1,0
0x90bc9b7afdf1cdd1a22a97bbb4b462905db0c55e,1,0
0x9996f23c497a0b7bbeafc1c4721e13c06108cb8d,1,0
0xd7d96ffac5dd584c8a29286252f85e369145bc4d,1,0
0x7eebac4298d5f1f30ceb9f0d0ab38b8d28fe74ed,1,0
0xeb68135ae519c6896e24f28881b37890997dc52e,1,0
0xa00ea6fd8d35da75effbd5da65ac00983cd6841e,1,0
0xdbe212919dfeb1e43915136dfa61c81caa4665dc,1,0
0xba939b2b73c7c8e23d7a96dd0100869d00f813d1,1,0
0xbe0eda9add44c365231007e8c720e168e5bee33e,1,0
0x7d422cf705af9ea93919b1a6e843b2f9f387562d,1,0
0x317f13cd5d21455dbc938648496a4d90049d01ca,1,0
0x421af9abc87197a917b87f8d2b2d8b0213d47dbe,1,0
0xb67c0cde9974275836e77fac65bcbb5055d356e9,1,0
0x923dee1d701eb1cac2d122824d1272241a642ffc,2,0
0xf50ac39c3c3bd062de4e47fcf8f3f9d37b94874a,1,0
0x7021fcd14815f00b0e89841c458829739c05b00d,1,0
0xb9b6856efd128294a912d584366448bc3d4ea979,4,0
0x64756651bea4688a6e9f6fe552c84ec78a0b5134,1,0
0x5ef53b4d8fd820f088565c79a93251c05d360325,2,0
0x2f0a7a2c53e7b2fde7e0692a341d4dc3109f919e,1,0
0x939bb50bba492015d8a1a5725fda5c444ce14f56,1,0
0xf62c22a4fb55c6ef0e2d298d56fb9fd781de0f2c,1,0
0x9c86ff7619766d645685a67069a2a8aec458e225,2,0
0xb3866e0292d10ee4bf69534479b5113697d1c681,1,0
0xd42bd96b117dd6bd63280620ea981bf967a7ad2b,1,0
0xf0d8809034c0fa5d98186720fa2bb097ba395da3,1,0
0x2b138068b1c68ee044d50f735e686f21e8087f89,1,0
0x3b2d699110aa1788b2b1cae336e0ba8ff942a390,8,1
0x6df4a699ac7086ee4a8d0602f2d00a0054a0930a,1,1
0x612e2daddc89d91409e40f946f9f7cfe422e777e,1840,1
0x224d57c0987bcd89eb0871d289ee865167dd469f,1,0
0x7d8cef6ac14f23b76b1deff4fe682bc49284150d,1,0
0x525f85e1bc93f96a3d3665ad2d29c1cbf64c0d8a,1,0
0x77b370628647ba922ac3b2a17c071d31de1025ba,1,0
0x68136bf5db4407dd599960585da9b7746ecf567f,1,0
0x1084bb5da62c4808acd81e38566184dab00bc0b4,2,0
0xf9e30ba8df802eef5a0fb239d59dee05f18b2e49,1,0
0x2eb240175557a2e795abd424eb481d282317b102,2,0
0xbb8581ca92b0ae839837cf7165d0d1bac3e5501a,1,0
0x8ca573430fd584065c080ff1d2ea1a8dfb259ae8,1,0
0x58136e0909b71981f1a37f1f87859c562ed3657a,1,0
0x589ad95db08979d176ff66e2880b185680967b55,1,0
0xf54c9a0e44a5f5afd27c7ac8a176a843b9114f1d,1,0
0x997cefd22458bfba80a29dfbc65fe80cd80daaff,1,0
0xb42fba3da9fbc1fc7d07b855889f8843f5a16fd5,1,0
0x75bd21c5896107c7f7715297bde7e6add688ffa2,1,0
0x41a9b54aa53cb8820d2d5f3a1ec032259bf8f1a5,1,0
0x095f46500fb5b976eb23b62b12cf036c75c5b21a,1,0
0x3381b259fe31dfdcd88bf4e1703911cddf976d73,1,0
0x21f9dc672dc296da8815fac08ab02a9414f0c98b,1,0
0x65a92e44d58ed6e4049e157f1d99bee98bf595f7,1,0
0x54dd164f6f5a683176c2ec6de98d48588dd6b62f,2,0
0x60a0d272870fd10a2aa8202912a1fb2bd9aaeb8d,1,0
0x33725f9f1da908d8b42bd6f92ddaa506b6e59b09,1,0
0xdc5b92eb618eef0de7aabf1f292f45f8bb001f1c,2,0
0x951360e606587ab33ebcad952593b2fc99d68c3a,1,0
0xedf0e51bbf44f8e5ba01b126575246029b1c61d6,2,0
0xffeb4df7bf90ec7c0c74d6632caed51157b41725,1,0
0xa3a940eb0495f326c64793943ce97ad0edf2c0f6,3,0
0xef60fb8d56962277aed8db6d6625b1ac7767fd08,1,0
0x5f3f357194c32f9c2f1176cc39b9d6c214a1fdca,2,0
0xe77d2d843904899c8adac411084ec1d0fc0cbb5b,1,0
0x6b5e838e2b15aee68eb41f509101f956c4f2811f,1,0
0xa4a236d97a2afa4b37693e5df8aa5afc68c42cd1,1,0
0xb32044d6911effab4f19a143a9cecd886403003e,1,0
0x2dfed7dd046bd4f35615a6262bfcbe3c7c86083a,2,0
0x426747fd6ef508de3e4f1a3bf610c8fcc35f0eec,1,0
0xbb4aee67138e890ed8e097ae1271471dc46fe0a2,2,0
0xeb68d5e4697cd018180116436993ff70025137a1,1,0
0x042ba4417678da52b73d59ccf65fb08e47fdbb60,1,0
0xdc43c3ca65ea79fafe251e45fe6040f67b859bcb,1,0
0xc54b6a65f0f6d9034a63c0b885e9f07974543945,1,0
0x0eb47beabd9ce2cab7cbed57aa6b040975bdc1b7,1,0
0xc0c66ecb9ba2ea66e7601399a84df1e127babe43,1,0
0x6aae000f88c5ec523ff268fdfa086baec7d20816,1,0
0x809fe19f7fed5fbf14090bdee4733b28303ae4b5,1,0
0xcf17900f026bf1ad272f7ede1961ffe16918c51e,1,0
0x89c2fa84e086462be3773e15d5d8feeae8e1f44e,1,0
0xff13f9b23a16a82c3ccdd29ece6af667eeb15834,1,0
0xa6b880ad5e007ce8bc681ca974d79ce58fa0424a,1,0
0xe39197038be39299c25804f3e8a20425db8d11d2,2,0
0x8c8f849a7cef1262cf467ccf2957d07bf2acce86,1,0
0x3f35a01f3cbc4d62a49085497afda768c73a91cf,1,0
0x94c35ebb8fbd3e3597405b4b2814326f1d9d6e24,1,0
0x695d77976f3ff7cf12b859aef79f865667be3e51,1,0
0xe7a95398ff28ea2a13a77ae1471aae1f60c49440,1,0
0x596cfef54e15c6f68243218d9e11645b3fe864c2,1,0
0x3e31953658d0b6a323ac794b16aa02825acf2954,1,0
0xdc3a18b34630d85e6e3075c8f37461e615e00f67,1,0
0x9cc4c15501c7f52485051775c48db655d00667cc,1,0
0x65aa2a3c73f28d0770c465735493a67fc4f70126,2,0
0xd7e1bc51cd3f30e21b17bab33d77078e3fb7cc26,1,0
0x750ee6032fc8304bedd9f0787df91561b1372d28,1,0
0xc3c2b96e5ad0a2897dc536ac56a87ba73538590e,1,0
0x89cf4d19e8c35cd6ae6bb73543de95a846200b91,1,0
0x81e341e426fe56119adbe2111dd7d523a5ac12ba,2,0
0x2e1f057303dc1941e764b7cb283c911105fb93fc,1,0
0x63648f2c3e96b0f548575fc1b1efca1a61f5de50,1,0
0xf7ebc23243bcb28ac70d6516aec8785ea74fb9cd,2,0
0xcc5396ab909b36bea363a9e9dbe1e48fab79da00,1,0
0xe40a2a4c6dfc11f40f2bee39a3785f2c33c1d33b,1,0
0x4e58101511abcecb8b10c75fb94871f0d2e0e9fc,1,0
0x0ab8a1ae70a68facb89f38041b9909ce98ff604f,1,0
0x8140a1611a1512624cdd4bc95e9e2f48bc063319,1,0
0x39b4fb623bac8746fcbd8af0609c96606a0b9e4a,1,0
